Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Jordan,JOR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Kenya,KEN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,4.6,5.5,6.2,6.8,7,7,6.6,5.9,5,4.2,3.3,2.7,2.1,1.8,1.6,1.5,1.5,1.7,1.8,2,2.1,2.2,2.2,2.3,2.3,2.3,
Kyrgyz Republic,KGZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Cambodia,KHM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.4,0.9,1.4,1.8,1.9,1.9,1.7,1.4,1.2,0.9,0.8,0.6,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,
Kiribati,KIR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean (excluding high income),LAC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.293258784,0.290977232,0.29800753,0.322783032,0.329528915,0.303629066,0.296863098,0.300608354,0.298266341,0.27435241,0.273416333,0.266616865,0.254952402,0.229542992,0.225011997,0.22785995,0.255667601,0.251330961,0.245153662,0.240699617,0.236462098,0.236751724,0.231228326,0.223434239,0.217893486,0.217814128,
Lao PDR,LAO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Liberia,LBR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3,0.4,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,
Libya,LBY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,LCN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.287694938,0.285964889,0.293566967,0.317907255,0.327250896,0.302306857,0.296593487,0.300214872,0.297966259,0.274806248,0.273891771,0.267838848,0.256497591,0.231695882,0.227296672,0.230010585,0.256861008,0.25258847,0.246371043,0.241608975,0.237500803,0.237569448,0.232227822,0.224688399,0.219145847,0.219053968,
Least developed countries: UN classification,LDC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.689674772,0.72037664,0.740618078,0.758021612,0.777198402,0.778906854,0.785869067,0.769781648,0.772895598,0.761440104,0.761204839,0.756032617,0.74263473,0.718592219,0.690634886,0.664282641,0.645829272,0.623254502,0.616231626,0.598849553,0.577166885,0.565683756,0.560408412,0.541248498,0.53529963,0.518496001,
Low income,LIC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.325914135,1.367925398,1.405748343,1.409570151,1.413504939,1.397350641,1.371811804,1.31734011,1.2864213,1.224672973,1.180797096,1.140535985,1.093548828,1.052650755,0.99928154,0.962080461,0.940657757,0.912209568,0.894157985,0.877099973,0.852763172,0.828928098,0.810081381,0.785283257,0.766240515,0.735480992,
Liechtenstein,LIE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Lower middle income,LMC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low and middle income,LMY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.5,2,2.7,3.5,4.6,5.6,6.4,6.8,7.1,7.3,7.3,7.3,7.3,7.1,7,6.8,6.6,6.5,6.3,6,5.7,5.4,5.3,5.2,5.1,5.1,
Late-demographic dividend,LTE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.2,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,
"Macao SAR, China",MAC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Monaco,MCO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
Madagascar,MDG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,
Maldives,MDV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East and North Africa,MEA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.100329977,0.100662693,0.101326535,0.10164868,0.102278176,0.102552087,0.102801671,0.102731479,0.102674841,0.102344499,0.102033967,0.101736101,0.101447652,0.101165341,0.10088491,0.10090316,0.100618542,0.100637166,0.100654834,0.10066951,0.100679889,0.101031828,0.101041185,0.101049755,0.101058732,
Mexico,MEX,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Marshall Islands,MHL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
Malta,MLT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.3,0.4,0.5,0.6,0.6,0.7,0.7,0.8,0.9,1,1.1,1.1,1,1,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.4,
Middle East and North Africa (excluding high income),MNA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.100329977,0.100662693,0.101326535,0.10164868,0.102278176,0.102552087,0.102801671,0.102731479,0.102674841,0.102344499,0.102033967,0.101736101,0.101447652,0.101165341,0.10088491,0.10090316,0.100618542,0.100637166,0.100654834,0.10066951,0.100679889,0.101031828,0.101041185,0.101049755,0.101058732,
Montenegro,MNE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Northern Mariana Islands,MNP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.9,1,1.2,1.4,1.6,1.8,2.1,2.3,2.6,2.8,3,3.2,3.3,3.3,3.3,3.2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.3,
Mauritania,MRT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,
Mauritius,MUS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,
Malawi,MWI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,2.6,3,3.3,3.6,3.7,3.8,3.8,3.7,3.6,3.4,3.3,3.1,2.9,2.7,2.5,2.4,2.2,2.2,2.1,2.1,2,2,2,1.9,1.9,1.8,
Malaysia,MYS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,
North America,NAC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7,1.1,1.6,2.3,3.2,4.1,5,5.6,5.9,5.9,5.7,5.3,4.7,4.2,3.7,3.3,3,2.8,2.6,2.5,2.4,2.3,2.3,2.3,2.3,2.4,
New Caledonia,NCL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.3,0.3,0.4,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,
Nigeria,NGA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.6,0.7,0.7,0.8,0.9,1,1.1,1.1,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,
Nicaragua,NIC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,
Netherlands,NLD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Nauru,NRU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Panama,PAN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3,0.5,0.6,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,
Peru,PER,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,
Philippines,PHL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Palau,PLW,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,
Poland,POL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.202368274,1.298022355,1.351906855,1.4174667,1.454508698,1.475662353,1.472489452,1.409070362,1.3709227,1.30073513,1.209504648,1.157409347,1.075084881,1.041388314,0.972426227,0.944640295,0.902711823,0.899775071,0.896746844,0.871130058,0.858009714,0.848836327,0.839456809,0.827596509,0.817717487,0.79769418,
Puerto Rico,PRI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,
West Bank and Gaza,PSE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.9,1.9,1.9,1.7,1.6,1.4,1.3,1.2,1.1,1,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,
South Asia,SAS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Senegal,SEN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,
Singapore,SGP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,
El Salvador,SLV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,
San Marino,SMR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Serbia,SRB,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.298893813,1.44383413,1.555398096,1.689844227,1.809134993,1.909975661,1.97687452,1.973791692,1.965995989,1.895881756,1.797329705,1.719000369,1.607749443,1.534301565,1.429992717,1.363342969,1.287531733,1.248365036,1.218006959,1.177989445,1.156425317,1.142469591,1.135213169,1.127176593,1.124614655,1.102778837,
South Sudan,SSD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.6,0.7,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
Sub-Saharan Africa,SSF,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.298893813,1.44383413,1.555398096,1.689844227,1.809134993,1.909975661,1.97687452,1.973791692,1.965995989,1.895881756,1.797329705,1.719000369,1.607749443,1.534301565,1.429992717,1.363342969,1.287531733,1.248365036,1.218006959,1.177989445,1.156425317,1.142469591,1.135213169,1.127176593,1.124614655,1.102778837,
Small states,SST,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
Slovak Republic,SVK,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.5,2.5,3.8,5.1,6.4,7.5,8.2,8.5,8.6,8.4,8.1,7.7,7.3,7,6.8,6.7,6.7,6.7,6.8,7,7.2,7.3,7.4,7.4,7.4,7.3,
Sint Maarten (Dutch part),SXM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.8,0.9,0.9,0.9,1,0.9,0.9,0.9,0.8,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,
East Asia and Pacific (IDA and IBRD countries),TEA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe and Central Asia (IDA and IBRD countries),TEC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.5,0.7,0.8,0.9,1.1,1.2,1.3,1.4,1.5,1.5,1.4,1.4,1.3,1.2,1,0.9,0.8,0.6,0.6,0.5,0.5,0.4,0.5,0.5,0.5,0.5,
Thailand,THA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,1.2,2.2,3,3.3,3.2,2.9,2.4,2,1.6,1.2,1,0.8,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
Tajikistan,TJK,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Turkmenistan,TKM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
