Country Name,Country Code,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Czech Republic,CZE,"Population ages 15-19, male (% of male population)",8.58331122,8.818069881,9.024320305,9.164078006,9.184174264,9.059874436,8.793647719,8.375511751,7.879255831,7.424919333,7.088977114,6.878428141,6.774757262,6.746548963,6.731726736,6.687024721,6.654838806,6.592389405,6.476314181,6.286151933,6.022527522,5.714344264,5.356879826,4.992130185,4.687455352,4.48583001
Czech Republic,CZE,"Population ages 15-19, female (% of female population)",7.739545458,7.958686093,8.147451667,8.272311925,8.287450558,8.172006345,7.932781791,7.556564953,7.109892773,6.700664215,6.397441812,6.209290948,6.116790709,6.090827694,6.075704278,6.033722196,6.009982662,5.967000017,5.882218914,5.733426848,5.516448923,5.242762415,4.916882379,4.579123763,4.294586738,4.106994456
Denmark,DNK,"Population ages 20-24, female (% of female population)",7.366152297,7.310117714,7.250691982,7.180689713,7.086258482,6.957988917,6.804649716,6.635216509,6.45421818,6.265060868,6.068890773,5.865801618,5.659746454,5.474579394,5.340199652,5.269039649,5.281104185,5.358168942,5.487035959,5.642195345,5.797532449,5.922192858,6.092029871,6.291808676,6.48279407,6.623745426
Denmark,DNK,"Population ages 20-24, male (% of male population)",8.043448414,7.9498721,7.839988523,7.709424625,7.555880005,7.381980727,7.196305683,7.009203501,6.816139252,6.609570995,6.387575937,6.153441362,5.91383096,5.699929425,5.551253902,5.485490845,5.511395477,5.615851536,5.779823486,5.967358631,6.146219463,6.291604844,6.465589824,6.655861081,6.832505128,6.96396391
Denmark,DNK,"Population ages 15-19, male (% of male population)",7.400212413,7.214057651,7.022598746,6.822272001,6.605894659,6.373505167,6.137533644,5.888660572,5.65382357,5.476097603,5.382637216,5.392901121,5.477742155,5.613625443,5.769022779,5.924719345,6.122271747,6.304440366,6.448019661,6.538314232,6.576105788,6.656811203,6.695365201,6.682015184,6.623417077,6.53349818
Denmark,DNK,"Population ages 15-19, female (% of female population)",6.883393306,6.735023116,6.560542471,6.360512197,6.142669554,5.919170365,5.725828927,5.527355231,5.337150569,5.183653343,5.08995253,5.093274632,5.150288167,5.244026269,5.356373962,5.478508596,5.672298436,5.860306953,6.01370857,6.110732473,6.149753742,6.244835266,6.288681861,6.269924861,6.202193055,6.108676526
Djibouti,DJI,"Population ages 20-24, female (% of female population)",9.026649751,8.931883394,8.884304812,8.885168202,8.929853888,9.016021788,9.166723938,9.367299524,9.568548387,9.703369807,9.736251871,9.658627169,9.469317964,9.260036666,9.163070122,9.248866909,9.464417662,9.847250304,10.29860825,10.67301589,10.88355891,10.90822282,10.79343768,10.57586391,10.31993874,10.07038159
Djibouti,DJI,"Population ages 20-24, male (% of male population)",9.338938206,9.14445537,9.006012253,8.929860143,8.916649839,8.967066814,9.104228514,9.312673311,9.533806572,9.689600251,9.736676909,9.669244987,9.484028697,9.274861552,9.179721926,9.271941328,9.496280939,9.889584604,10.35205746,10.73487871,10.952357,10.98657624,10.88083748,10.67257118,10.4261547,10.18589545
Djibouti,DJI,"Population ages 15-19, male (% of male population)",10.53143786,10.53736903,10.69997083,10.928479,11.08255466,11.09062416,10.99827197,10.76094397,10.48892484,10.34684492,10.41590952,10.6400451,11.04032327,11.5165954,11.91406858,12.14189488,12.18474996,12.09814149,11.91238752,11.67914034,11.4319733,11.12419515,10.80662927,10.50538407,10.25093858,10.05849606
Djibouti,DJI,"Population ages 15-19, female (% of female population)",10.53815876,10.56718267,10.72513611,10.93147607,11.06024022,11.04970863,10.9505867,10.71114266,10.43778802,10.29023523,10.34761992,10.56519334,10.95507663,11.41748811,11.80024512,12.01503041,12.05646291,11.96874591,11.78022949,11.54256193,11.28995972,10.97912365,10.65823411,10.35253654,10.09249196,9.894371056
Dominica,DMA,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Population ages 20-24, female (% of female population)",9.874992926,9.82398897,9.767136863,9.705361218,9.641414621,9.580238115,9.518648022,9.459136829,9.405771428,9.364382503,9.33962485,9.339213402,9.347602664,9.358312349,9.361739081,9.35239553,9.316416186,9.267070091,9.210394538,9.155938633,9.110507551,9.072630529,9.041397118,9.008114896,8.959646222,8.889892662
Dominican Republic,DOM,"Population ages 20-24, male (% of male population)",9.51040945,9.473907612,9.426687342,9.372395021,9.316301545,9.263342201,9.220430368,9.178618011,9.141120069,9.114257239,9.104242737,9.127975367,9.159366731,9.190444385,9.212897367,9.22439072,9.222190086,9.206506815,9.180379769,9.152576149,9.131688866,9.128385642,9.128614404,9.12035286,9.088902269,9.029698252
Dominican Republic,DOM,"Population ages 15-19, male (% of male population)",10.74170376,10.65990674,10.57000525,10.48521189,10.42247613,10.38972966,10.36843465,10.37723114,10.40342677,10.42372392,10.42404066,10.4012679,10.35338153,10.2969844,10.25191755,10.22509659,10.17653582,10.14666043,10.12344597,10.08335807,10.01293534,9.898006764,9.751749037,9.598528606,9.470771583,9.384514211
Dominican Republic,DOM,"Population ages 15-19, female (% of female population)",11.04468237,10.9287785,10.80875977,10.69953532,10.61820829,10.57077588,10.51763088,10.49582833,10.49297163,10.48663706,10.46259271,10.41081839,10.33387276,10.24626644,10.16774355,10.10661958,10.03068849,9.974356402,9.925260097,9.862266051,9.773939362,9.651100598,9.503744638,9.35153965,9.222316534,9.130299713
Early-demographic dividend,EAR,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Population ages 20-24, female (% of female population)",9.578099266,9.578599779,9.572466827,9.556974216,9.529679969,9.490755368,9.436996904,9.374053279,9.308733412,9.250877106,9.206394072,9.158653647,9.125160622,9.104621994,9.094708541,9.093726564,9.104574348,9.117406138,9.126737884,9.125008618,9.107620753,9.068663998,9.015611658,8.951857114,8.883467893,8.814822788
Ecuador,ECU,"Population ages 20-24, male (% of male population)",9.676278358,9.676056116,9.670600797,9.657166753,9.633068808,9.598703354,9.545821584,9.484675264,9.422707754,9.370495124,9.334500674,9.292739567,9.2666135,9.254740991,9.254529637,9.264436294,9.281900595,9.301713395,9.318274535,9.324274548,9.315641129,9.280949439,9.232842858,9.174570103,9.112085124,9.050157451
Ecuador,ECU,"Population ages 15-19, male (% of male population)",10.87240299,10.78957338,10.70322868,10.61790347,10.53936007,10.47074293,10.40571225,10.35150234,10.31107408,10.28657663,10.27610717,10.25917256,10.26180228,10.27437781,10.28016225,10.26736273,10.22043011,10.15057841,10.06751291,9.984082879,9.905607288,9.81166723,9.726564526,9.643764737,9.55167359,9.444467297
Ecuador,ECU,"Population ages 15-19, female (% of female population)",10.70614591,10.62399829,10.53638764,10.44726342,10.36221022,10.28503053,10.21596864,10.1545722,10.10365617,10.06603655,10.04116782,10.01837081,10.01327907,10.01590151,10.01012665,9.985427099,9.935889439,9.862405399,9.773889715,9.683290828,9.596793203,9.503961874,9.418375133,9.332819542,9.235821469,9.122231197
"Egypt, Arab Rep.",EGY,"Population ages 20-24, female (% of female population)",8.248204507,8.159140196,8.084355576,8.037033244,8.034896963,8.089704402,8.245942403,8.44022346,8.661728194,8.893473904,9.12114518,9.328380144,9.521193837,9.701777317,9.87487101,10.03951119,10.16426328,10.29222353,10.38568932,10.38760549,10.26928841,10.05639676,9.72670765,9.336108485,8.960472495,8.641923736
"Egypt, Arab Rep.",EGY,"Population ages 20-24, male (% of male population)",8.315653214,8.201516613,8.100586111,8.036718971,8.034867347,8.109376549,8.296227082,8.539526345,8.822823626,9.114302075,9.388312715,9.633559249,9.839288162,10.01657465,10.18341108,10.3464174,10.45016538,10.56242639,10.64505596,10.63663524,10.5056211,10.27505145,9.924381584,9.514917604,9.126145342,8.800519113
"Egypt, Arab Rep.",EGY,"Population ages 15-19, male (% of male population)",9.48889737,9.546124349,9.710188157,9.953318089,10.22393913,10.4832666,10.73251693,10.93683605,11.11276091,11.28720726,11.46666199,11.61558322,11.75683634,11.85435373,11.85635642,11.73822596,11.48243133,11.14794404,10.76512687,10.37824132,10.01680912,9.678587367,9.352265759,9.06535846,8.848496815,8.71194509
"Egypt, Arab Rep.",EGY,"Population ages 15-19, female (% of female population)",9.216555507,9.27116715,9.407111029,9.602879281,9.822774757,10.0429135,10.28342646,10.49423411,10.68337619,10.86492466,11.04000716,11.19294171,11.33670316,11.43695683,11.4452235,11.33845347,11.11175529,10.80247266,10.440939,10.0718429,9.725315816,9.405507677,9.096175221,8.821953209,8.609934462,8.469595427
El Salvador,SLV,"Population ages 20-24, female (% of female population)",9.019149709,9.067960189,9.100317867,9.109215285,9.092099511,9.053296581,9.053634249,9.048367034,9.028806373,8.986639091,8.922118661,8.874140023,8.812337895,8.748723288,8.701646609,8.684126093,8.708619386,8.747244843,8.802522393,8.877025757,8.971114553,9.093166412,9.231085449,9.365889575,9.470772823,9.52994179
El Salvador,SLV,"Population ages 20-24, male (% of male population)",8.809814994,8.88474411,8.951619289,9.002322787,9.028561859,9.02884328,9.03113963,9.020670093,8.996842599,8.956791636,8.902758083,8.851779969,8.780396074,8.707601731,8.660316989,8.659207242,8.722638027,8.801443025,8.899966325,9.023630035,9.177819464,9.386211598,9.611622763,9.831725366,10.01492701,10.14547998
El Salvador,SLV,"Population ages 15-19, male (% of male population)",10.88781611,10.89093687,10.86860522,10.81785122,10.73721229,10.63415116,10.53283903,10.41949507,10.31127794,10.2319449,10.1985024,10.18718855,10.2206382,10.302706,10.43084573,10.60112526,10.74084256,10.9011562,11.0726725,11.23499973,11.37480195,11.41394042,11.41760505,11.38052487,11.29250312,11.15228254
El Salvador,SLV,"Population ages 15-19, female (% of female population)",10.64007049,10.60066874,10.54098817,10.46140622,10.35917971,10.23598032,10.13205631,10.00952406,9.882322297,9.770622727,9.689039563,9.663666337,9.666787308,9.698912263,9.757555402,9.839654129,9.926294091,10.0230916,10.11878209,10.1954946,10.24184056,10.23537094,10.19535848,10.11482082,9.985267501,9.806073923
Equatorial Guinea,GNQ,"Population ages 20-24, female (% of female population)",10.57046162,9.99272438,9.39192709,8.780218492,8.177831487,7.604460383,7.106746777,6.636435769,6.252630189,6.02536576,5.98432493,6.125559399,6.419650442,6.812996865,7.23724782,7.64612031,8.033847495,8.423944075,8.780791607,9.066558984,9.257849935,9.353267573,9.37335817,9.340244785,9.284839395,9.2255446
Equatorial Guinea,GNQ,"Population ages 20-24, male (% of male population)",10.47755958,9.853912066,9.22522994,8.599982221,7.994362023,7.422826172,6.949375522,6.509302496,6.151162424,5.937824662,5.892910999,6.036778063,6.315865429,6.681174829,7.070320662,7.444576566,7.811816523,8.18068246,8.51710746,8.781486441,8.953814885,9.04843361,9.069880538,9.038486474,8.984518873,8.926452185
Equatorial Guinea,GNQ,"Population ages 15-19, male (% of male population)",8.381943868,7.765938234,7.210285039,6.756560756,6.470572291,6.389478002,6.569881682,6.893952359,7.306892641,7.749274088,8.183944742,8.678357251,9.160255507,9.585686757,9.904042433,10.09637234,10.23515393,10.26878842,10.22529837,10.14867717,10.06819458,10.01352372,9.957088466,9.893551173,9.817862107,9.731797759
Equatorial Guinea,GNQ,"Population ages 15-19, female (% of female population)",8.708812779,8.0712278,7.488253769,7.008638043,6.709749293,6.63034849,6.810301474,7.153034323,7.598461907,8.077055082,8.54638817,9.056100531,9.556636001,10.00237935,10.34100689,10.55375363,10.69461196,10.7282295,10.68210876,10.60074778,10.51553075,10.44414484,10.37265235,10.29456071,10.20522435,10.10719643
Eritrea,ERI,"Population ages 20-24, female (% of female population)",8.889489225,8.680748436,8.480565149,8.297246837,8.152455775,8.081586122,8.319675741,8.59422566,8.897453233,9.221770006,9.558555785,9.982381374,10.39109811,10.76411347,11.07554439,11.30664687,11.32781693,11.29669461,11.20088474,11.02915365,10.78850449,10.48334362,..,..,..,..
Eritrea,ERI,"Population ages 20-24, male (% of male population)",8.773899798,8.543324548,8.323217029,8.120842909,7.958472417,7.874278862,8.144719569,8.459557686,8.806149423,9.170335642,9.540705977,10.00290838,10.4447419,10.84544256,11.18035873,11.43154174,11.45902936,11.42913784,11.33000433,11.15154315,10.90286999,10.5936319,..,..,..,..
Eritrea,ERI,"Population ages 15-19, male (% of male population)",10.80407524,10.65098976,10.61660705,10.72289041,10.96881272,11.34191485,11.74504197,12.14599818,12.52966658,12.87330732,13.15481915,13.3824038,13.50903187,13.52024432,13.40341117,13.1621829,12.73580403,12.2663034,11.794247,11.36965825,11.0241737,10.67622925,..,..,..,..
Eritrea,ERI,"Population ages 15-19, female (% of female population)",10.8014883,10.64747903,10.60320429,10.69231865,10.91858586,11.27141994,11.63595828,12.00455141,12.3621407,12.68415214,12.94796849,13.15335285,13.2628905,13.26181675,13.13746024,12.89298522,12.48061401,12.02524906,11.56483627,11.14664518,10.80124981,10.45244357,..,..,..,..
Estonia,EST,"Population ages 20-24, female (% of female population)",6.076525971,6.048759917,6.098719959,6.192325793,6.277377117,6.320096645,6.391333927,6.413610834,6.397918823,6.379820771,6.384164294,6.396343254,6.43564893,6.499634714,6.578296174,6.662624453,6.731614405,6.825509773,6.911669729,6.935768823,6.860476389,6.674028661,6.417199369,6.120583787,5.815021974,5.50598648
Estonia,EST,"Population ages 20-24, male (% of male population)",7.588984429,7.424695046,7.34545085,7.357929683,7.425337879,7.497369,7.639172431,7.708969425,7.722371535,7.726232183,7.755229635,7.774676697,7.816550596,7.88087945,7.965053933,8.065245791,8.165189124,8.305626568,8.437979494,8.483046935,8.39125669,8.155458377,7.836208083,7.476001856,7.11059976,6.738203992
Estonia,EST,"Population ages 15-19, male (% of male population)",7.62177212,7.58982657,7.576341345,7.569272163,7.576542928,7.617083254,7.725250617,7.824460176,7.916333327,8.005921023,8.09311976,8.206722979,8.349765196,8.479579736,8.522203999,8.430332689,8.187998252,7.814348396,7.349466818,6.867764647,6.423528274,6.056498891,5.678001085,5.282835852,4.912710059,4.628384648
Estonia,EST,"Population ages 15-19, female (% of female population)",6.369444331,6.381153307,6.364871885,6.32974618,6.299630517,6.29554577,6.375442274,6.45541055,6.528922435,6.589854377,6.633974759,6.719163711,6.817953977,6.900222443,6.916780112,6.836118097,6.648699453,6.365630073,6.013762242,5.644201667,5.295554909,4.991770644,4.680272687,4.363906166,4.078819702,3.869443171
Ethiopia,ETH,"Population ages 20-24, female (% of female population)",8.254336072,8.281539692,8.301727393,8.311435791,8.314580207,8.318394076,8.325955399,8.342400655,8.372819635,8.431826996,8.528108018,8.611667276,8.732153318,8.858244375,8.951991237,8.998336444,9.014088969,8.981690117,8.920244516,8.875480915,8.885199043,8.987668333,9.134867129,9.311757439,9.495350619,9.669709658
Ethiopia,ETH,"Population ages 20-24, male (% of male population)",8.155231528,8.219183489,8.325338549,8.444841877,8.53769093,8.582180103,8.585784986,8.542708238,8.489446567,8.478798909,8.536284329,8.593265983,8.705347586,8.834310618,8.933310014,8.984972172,9.002554771,8.979316776,8.935614855,8.915066552,8.954163362,9.090522107,9.26761757,9.468937013,9.670649133,9.857441029
Ethiopia,ETH,"Population ages 15-19, male (% of male population)",10.40932882,10.38519783,10.31958868,10.23821606,10.19467663,10.23210295,10.33604393,10.50096046,10.68547333,10.83607624,10.92727655,10.89127863,10.83551454,10.77773754,10.74453847,10.75523318,10.77069417,10.84524147,10.98639854,11.17801975,11.38918376,11.55339018,11.70170427,11.82527956,11.91268215,11.9574958
Ethiopia,ETH,"Population ages 15-19, female (% of female population)",10.02349921,10.02078184,10.02602375,10.04309836,10.08386577,10.16361845,10.27580939,10.4258263,10.58655218,10.72007911,10.80491047,10.76838708,10.70366358,10.62936993,10.57758251,10.57291489,10.58348564,10.6470485,10.76621737,10.92489786,11.09926175,11.26265283,11.41506397,11.54486097,11.63830366,11.68825654
Euro area,EMU,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Population ages 20-24, female (% of female population)",9.138322944,8.988916222,8.891892999,8.839665913,8.833981387,8.880667263,8.877486233,8.959711673,9.102102887,9.268440145,9.436051332,9.546319464,9.613652749,9.631179741,9.58611635,9.467887539,9.37703575,9.2293613,9.057495215,8.917796261,8.851646799,8.714605155,8.654173765,8.63412771,8.595837152,8.509342832
Fiji,FJI,"Population ages 20-24, male (% of male population)",9.077472229,8.980702689,8.923299742,8.897882176,8.90881245,8.964551316,8.980592267,9.076936829,9.232162233,9.412649499,9.59832047,9.691678932,9.750647247,9.767644377,9.722708544,9.59794582,9.515698807,9.370621164,9.202371328,9.070109683,9.009097268,8.882269587,8.82445338,8.803724481,8.768562011,8.692383831
Fiji,FJI,"Population ages 15-19, male (% of male population)",10.04266634,10.10867616,10.20723156,10.34181731,10.50021328,10.65896341,10.75754383,10.88080329,10.99803901,11.07087568,11.08271443,10.85830572,10.53529846,10.16312284,9.805689727,9.488411829,9.415256767,9.42225769,9.480900213,9.532295523,9.527639244,9.349412512,9.151168635,8.956458532,8.801590697,8.706051448
Fiji,FJI,"Population ages 15-19, female (% of female population)",9.935991298,9.984521407,10.07578551,10.20951786,10.36832823,10.52417674,10.59514091,10.68639087,10.77034784,10.81292825,10.80202303,10.5936203,10.29244843,9.947945636,9.618005297,9.323637194,9.24205934,9.246979255,9.313110266,9.380186299,9.394127245,9.198069907,8.976219925,8.753110568,8.568041955,8.443210997
Finland,FIN,"Population ages 20-24, female (% of female population)",6.660439215,6.460209096,6.21625756,5.967750866,5.774409962,5.67198023,5.648356606,5.718939926,5.845512273,5.967818515,6.049392219,6.118194316,6.149518501,6.147240659,6.123590311,6.087169776,6.052144021,5.980830832,5.890159938,5.814361955,5.77882784,5.822642765,5.923136606,6.038286877,6.108092051,6.09890861
Finland,FIN,"Population ages 20-24, male (% of male population)",7.338224822,7.114357328,6.847929621,6.578452778,6.367071467,6.250678574,6.220984253,6.29092735,6.419353619,6.543084725,6.62454262,6.696280555,6.728434273,6.723276962,6.692645984,6.64636329,6.61227149,6.53567958,6.432140547,6.337797731,6.282390354,6.313445669,6.408129741,6.522811132,6.592211764,6.577646169
Finland,FIN,"Population ages 15-19, male (% of male population)",6.387686773,6.361508756,6.420935585,6.534158906,6.647265122,6.725458957,6.766015731,6.785707728,6.783915498,6.761786896,6.720966391,6.664822048,6.572972284,6.470712176,6.394259212,6.361209774,6.361288421,6.409905115,6.48347113,6.528899965,6.507419076,6.44159205,6.298793664,6.103322635,5.902441721,5.729522535
Finland,FIN,"Population ages 15-19, female (% of female population)",5.755069478,5.737122592,5.801613766,5.917609131,6.032586181,6.112708681,6.154613307,6.175037499,6.174070977,6.154786548,6.120105625,6.075142658,5.997929182,5.91141877,5.849391878,5.829459656,5.843210786,5.904446208,5.988370484,6.043686716,6.034222606,5.976401983,5.847651014,5.671246822,5.489876181,5.333203551
Fragile and conflict affected situations,FCS,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Population ages 20-24, female (% of female population)",7.311462843,7.261517117,7.222007816,7.175915235,7.095141876,6.964474384,6.798535913,6.577412552,6.340445674,6.147261487,6.03301986,5.998853494,6.035141003,6.109783998,6.175907009,6.208209485,6.220327341,6.204179142,6.163348028,6.105786198,6.037417018,5.958071235,5.851739813,5.725317587,5.599471239,5.496157585
France,FRA,"Population ages 20-24, male (% of male population)",7.84568661,7.788668478,7.742642937,7.68946146,7.600932164,7.463932829,7.294421518,7.06774545,6.822098346,6.617600104,6.491261059,6.436041614,6.456458313,6.522414075,6.587754403,6.626664263,6.650930553,6.655536781,6.639951496,6.606563542,6.557816815,6.442440201,6.292572573,6.125556548,5.971676797,5.858909229
